inventory_id,product_id,movement_type,movement_qty,movement_date
3230,2261,IN,3,2023-05-19
3231,2649,OUT,11,2024-11-08
3232,4681,IN,67,2024-10-05
3233,1943,IN,86,2023-04-10
3234,809,IN,20,2024-11-28
3235,1280,IN,33,2023-01-22
3236,1757,IN,97,2024-07-14
3237,1531,IN,3,2023-05-18
3238,2121,OUT,88,2024-01-22
3239,2081,IN,40,2024-03-23
3240,3230,OUT,62,2024-01-15
3241,741,OUT,21,2023-01-18
3242,2294,IN,58,2023-01-07
3243,703,OUT,52,2023-02-20
3244,1607,OUT,51,2024-12-31
3245,1726,IN,64,2023-09-13
3246,3804,IN,72,2023-03-25
3247,3020,IN,31,2024-08-07
3248,2392,OUT,45,2023-12-01
3249,3775,OUT,58,2024-09-12
3250,131,IN,77,2023-06-19
3251,1335,OUT,74,2024-01-13
3252,4998,IN,14,2024-12-14
3253,4073,IN,25,2023-04-13
3254,3968,OUT,78,2023-06-25
3255,4639,OUT,79,2024-03-25
3256,709,OUT,25,2023-01-03
3257,1269,OUT,45,2024-01-25
3258,933,IN,2,2024-04-24
3259,945,OUT,51,2024-07-15
3260,1751,IN,29,2023-03-05
3261,2902,IN,94,2023-07-08
3262,1329,IN,49,2024-04-09
3263,430,IN,47,2024-07-29
3264,1,IN,60,2024-07-25
3265,1970,OUT,98,2023-04-04
3266,2663,OUT,87,2024-01-22
3267,80,OUT,21,2023-08-10
3268,3680,OUT,69,2024-08-31
3269,4042,IN,27,2023-06-11
3270,3422,IN,50,2023-10-15
3271,4227,OUT,52,2023-03-20
3272,1209,OUT,16,2024-02-23
3273,2652,IN,13,2023-10-25
3274,531,OUT,30,2024-08-15
3275,1267,OUT,39,2023-06-02
3276,3051,IN,6,2024-05-11
3277,4355,IN,62,2024-07-17
3278,2841,OUT,96,2024-04-11
3279,744,IN,44,2024-04-14
3280,3173,OUT,86,2023-10-02
3281,3469,OUT,47,2024-02-09
3282,783,IN,55,2024-12-27
3283,2330,IN,16,2024-06-11
3284,1406,OUT,86,2023-03-12
3285,2670,OUT,98,2023-09-08
3286,1654,OUT,68,2023-06-01
3287,772,OUT,15,2024-01-12
3288,4664,IN,77,2023-10-08
3289,4646,IN,73,2023-11-27
3290,4463,IN,74,2024-03-18
3291,3174,OUT,34,2024-09-27
3292,2545,OUT,42,2023-03-23
3293,4505,IN,82,2024-04-08
3294,4625,IN,77,2024-11-29
3295,1852,OUT,29,2024-12-09
3296,1805,IN,91,2024-05-01
3297,795,OUT,68,2023-01-23
3298,3106,OUT,58,2023-04-09
3299,1682,OUT,68,2023-04-03
3300,478,OUT,61,2024-01-03
3301,669,IN,71,2024-06-05
3302,391,IN,35,2023-02-04
3303,2037,OUT,3,2023-08-06
3304,1814,OUT,35,2024-12-19
3305,3191,IN,91,2024-06-29
3306,3310,IN,94,2024-10-08
3307,434,IN,70,2023-07-25
3308,3358,OUT,3,2023-06-23
3309,453,OUT,70,2023-02-08
3310,3238,OUT,83,2024-06-13
3311,2244,IN,71,2023-10-05
3312,762,IN,16,2024-06-20
3313,1470,IN,87,2024-06-22
3314,3305,OUT,65,2024-11-27
3315,1563,OUT,42,2024-04-16
3316,374,OUT,97,2023-12-06
3317,2289,IN,74,2023-05-04
3318,1491,IN,29,2024-11-19
3319,1715,IN,19,2024-06-25
3320,20,OUT,12,2024-08-29
3321,483,OUT,80,2023-08-18
3322,4851,IN,3,2023-03-12
3323,2981,IN,61,2023-11-25
3324,3095,OUT,81,2023-09-11
3325,345,OUT,81,2023-07-01
3326,4658,IN,73,2024-01-02
3327,4503,IN,78,2023-03-03
3328,4359,OUT,16,2024-01-13
3329,800,OUT,56,2024-02-25
3330,958,OUT,87,2024-12-23
3331,4392,IN,44,2023-06-22
3332,3284,OUT,37,2024-03-11
3333,4686,OUT,23,2024-04-25
3334,4176,OUT,45,2024-04-04
3335,1269,IN,98,2024-04-20
3336,2074,OUT,59,2024-04-09
3337,4540,OUT,79,2024-04-11
3338,3693,IN,29,2024-12-06
3339,2594,IN,91,2024-06-24
3340,1077,OUT,2,2024-12-31
3341,3327,OUT,56,2023-06-19
3342,1637,IN,38,2024-02-07
3343,1237,IN,52,2024-12-18
3344,4541,IN,57,2024-05-27
3345,2344,OUT,86,2024-10-12
3346,883,IN,85,2024-03-24
3347,4597,OUT,5,2023-10-31
3348,4941,IN,10,2023-02-28
3349,4036,OUT,60,2024-02-29
3350,4581,IN,91,2024-07-07
3351,4276,IN,93,2024-10-31
3352,4091,OUT,36,2024-05-06
3353,4894,OUT,32,2024-01-04
3354,387,OUT,25,2024-05-20
3355,2864,IN,74,2023-01-06
3356,3918,IN,83,2024-09-07
3357,1883,OUT,45,2024-09-15
3358,2812,OUT,11,2024-04-10
3359,3951,OUT,57,2023-11-04
3360,4638,IN,93,2024-09-22
3361,2065,IN,4,2023-03-14
3362,1455,IN,44,2024-02-06
3363,4,OUT,18,2023-01-27
3364,2697,IN,64,2024-12-19
3365,2228,IN,41,2024-01-11
3366,1978,OUT,87,2024-06-18
3367,2469,OUT,40,2024-08-14
3368,3117,OUT,92,2024-11-04
3369,1133,OUT,48,2024-11-02
3370,2916,OUT,88,2024-07-24
3371,1792,OUT,56,2024-09-06
3372,1132,IN,27,2023-12-05
3373,3530,OUT,64,2024-11-15
3374,2824,IN,31,2024-03-18
3375,2674,OUT,33,2023-10-15
3376,3799,IN,52,2023-03-04
3377,2922,IN,33,2024-06-25
3378,1227,OUT,47,2023-07-24
3379,2342,OUT,24,2023-05-04
3380,3712,IN,51,2024-09-06
3381,3482,IN,77,2024-06-09
3382,527,OUT,47,2023-10-08
3383,1188,OUT,91,2023-09-26
3384,97,IN,84,2024-07-20
3385,351,IN,2,2024-06-08
3386,970,OUT,10,2024-01-17
3387,377,OUT,3,2024-06-29
3388,2942,IN,4,2024-07-29
3389,2110,IN,91,2024-11-03
3390,3194,OUT,2,2023-10-24
3391,3885,OUT,93,2024-04-27
3392,1016,OUT,6,2023-05-06
3393,3567,IN,63,2024-07-23
3394,1956,IN,8,2023-01-05
3395,3698,OUT,71,2023-08-16
3396,3083,IN,15,2023-06-18
3397,4221,OUT,30,2024-04-22
3398,384,OUT,31,2024-03-03
3399,1002,IN,74,2024-11-20
3400,3413,IN,87,2023-02-03
3401,4086,IN,86,2024-10-26
3402,4366,IN,18,2024-05-21
3403,956,OUT,49,2023-10-06
3404,840,IN,54,2024-07-26
3405,742,OUT,6,2023-01-23
3406,2586,OUT,68,2024-03-11
3407,3264,IN,97,2024-04-02
3408,3519,OUT,43,2024-12-05
3409,2612,OUT,84,2024-10-28
3410,2825,IN,27,2023-03-25
3411,2016,OUT,7,2023-02-17
3412,1241,OUT,89,2024-07-30
3413,4658,OUT,97,2024-09-12
3414,2185,OUT,73,2024-10-22
3415,46,IN,1,2023-01-01
3416,4736,IN,23,2023-08-05
3417,3223,OUT,53,2023-03-02
3418,2928,OUT,26,2023-08-09
3419,2729,OUT,42,2024-11-03
3420,635,IN,93,2024-09-24
3421,2780,IN,68,2024-10-29
3422,3814,IN,56,2023-05-19
3423,3239,IN,85,2023-12-07
3424,2191,IN,79,2023-02-15
3425,4860,IN,92,2023-12-27
3426,1046,IN,33,2023-05-31
3427,3983,OUT,10,2024-01-12
3428,3751,OUT,72,2024-01-17
3429,171,IN,1,2023-09-21
3430,3287,OUT,42,2023-08-28
3431,910,OUT,98,2023-01-23
3432,1143,OUT,36,2024-05-06
3433,1080,OUT,42,2023-04-05
3434,1736,OUT,22,2023-04-21
3435,1519,IN,77,2024-07-05
3436,537,IN,20,2023-06-17
3437,1316,OUT,21,2024-04-04
3438,4693,OUT,11,2024-02-13
3439,305,IN,52,2023-12-06
3440,2738,OUT,68,2024-01-23
3441,3461,OUT,19,2024-07-05
3442,3993,IN,27,2023-07-06
3443,2970,IN,89,2023-03-15
3444,1095,IN,27,2023-11-29
3445,4150,IN,51,2023-07-15
3446,4050,OUT,78,2024-06-10
3447,845,OUT,4,2024-01-28
3448,2651,OUT,33,2023-05-15
3449,4371,IN,77,2023-08-24
3450,4315,OUT,91,2024-07-19
3451,271,OUT,19,2024-06-03
3452,946,OUT,38,2024-12-27
3453,4985,IN,43,2023-08-21
3454,2797,IN,67,2024-01-16
3455,2730,OUT,37,2024-12-31
3456,1376,OUT,51,2024-02-06
3457,2526,OUT,22,2024-04-02
3458,3075,IN,5,2024-08-06
3459,3046,OUT,47,2024-02-10
3460,3891,IN,37,2023-10-14
3461,4730,OUT,25,2024-06-28
3462,546,IN,11,2024-02-19
3463,1173,OUT,71,2023-10-29
3464,1684,IN,16,2024-10-18
3465,2994,IN,39,2024-09-23
3466,3928,IN,31,2023-12-25
3467,3956,OUT,78,2024-04-14
3468,915,OUT,81,2023-03-16
3469,3058,IN,55,2023-12-31
3470,4531,OUT,97,2023-12-11
3471,3903,OUT,37,2023-01-05
3472,3836,OUT,31,2023-07-25
3473,2003,OUT,20,2023-08-14
3474,2670,OUT,50,2023-04-17
3475,1196,OUT,78,2023-01-30
3476,2810,OUT,72,2023-02-20
3477,3142,IN,98,2023-06-09
3478,1847,OUT,64,2023-12-27
3479,1814,IN,61,2023-01-31
3480,1224,OUT,97,2024-02-20
3481,4261,OUT,2,2024-02-18
3482,1041,IN,41,2024-12-25
3483,2794,IN,46,2024-03-07
3484,3633,OUT,98,2023-05-23
3485,1997,OUT,14,2024-11-17
3486,1146,OUT,70,2024-09-04
3487,4291,OUT,27,2023-07-29
3488,4638,IN,15,2023-12-05
3489,2387,IN,79,2023-01-18
3490,417,IN,51,2023-06-23
3491,1397,OUT,60,2024-03-07
3492,3637,IN,17,2023-07-19
3493,949,OUT,14,2024-02-11
3494,4616,OUT,12,2024-05-30
3495,2819,IN,27,2023-10-19
3496,1056,IN,62,2024-04-06
3497,1979,OUT,88,2024-08-24
3498,3423,IN,92,2023-12-22
3499,3415,OUT,60,2023-07-13
3500,2974,OUT,18,2024-03-04
3501,2801,OUT,42,2024-08-23
3502,4063,OUT,36,2023-03-29
3503,3875,IN,2,2024-12-01
3504,1356,OUT,86,2023-05-15
3505,699,OUT,18,2024-05-27
3506,3031,IN,92,2024-12-09
3507,2641,OUT,30,2024-02-04
3508,2662,OUT,89,2024-12-21
3509,446,OUT,83,2023-10-20
3510,4879,OUT,28,2024-12-20
3511,856,OUT,99,2023-06-11
3512,3386,OUT,51,2023-05-02
3513,1375,IN,78,2024-05-18
3514,690,OUT,35,2024-02-06
3515,1134,OUT,82,2024-09-13
3516,3044,IN,95,2024-08-13
3517,1842,IN,3,2024-07-27
3518,1713,IN,42,2024-03-05
3519,4550,IN,20,2024-12-28
3520,3213,IN,92,2023-05-27
3521,253,IN,11,2023-02-18
3522,4876,OUT,68,2023-05-31
3523,1871,IN,12,2023-01-02
3524,1007,IN,47,2023-06-24
3525,2961,OUT,51,2024-05-09
3526,4147,IN,84,2024-06-14
3527,2331,IN,39,2023-02-17
3528,2856,IN,36,2023-12-10
3529,1066,OUT,71,2024-09-29
3530,4962,OUT,47,2024-06-11
3531,1607,OUT,93,2024-09-04
3532,1243,IN,23,2023-06-07
3533,528,OUT,32,2023-06-25
3534,131,OUT,10,2024-05-21
3535,562,OUT,81,2023-05-28
3536,4285,IN,87,2024-11-07
3537,1322,OUT,13,2024-08-31
3538,2531,OUT,29,2024-03-08
3539,547,IN,86,2024-11-06
3540,2069,OUT,21,2023-10-12
3541,2291,IN,72,2024-12-07
3542,3406,IN,76,2024-08-14
3543,2853,OUT,24,2024-08-13
3544,1251,OUT,82,2024-05-26
3545,2746,OUT,23,2023-11-19
3546,2226,IN,47,2024-12-12
3547,774,OUT,93,2023-05-19
3548,502,IN,92,2023-06-12
3549,130,OUT,43,2024-04-18
3550,4755,IN,96,2024-05-30
3551,4705,OUT,34,2023-02-23
3552,4616,IN,89,2024-11-05
3553,20,IN,49,2024-01-15
3554,3884,OUT,38,2024-06-16
3555,1186,OUT,32,2024-07-24
3556,3376,IN,44,2023-05-30
3557,3254,OUT,67,2024-11-09
3558,2919,IN,25,2023-10-08
3559,2530,OUT,6,2024-06-18
3560,3190,IN,59,2023-05-18
3561,4886,OUT,36,2024-07-30
3562,1240,IN,56,2023-05-04
3563,4159,IN,10,2024-09-13
3564,2197,OUT,60,2024-03-19
3565,2877,IN,77,2023-07-05
3566,2549,IN,22,2023-11-14
3567,2420,OUT,19,2023-12-24
3568,3164,OUT,71,2023-08-09
3569,1420,OUT,25,2024-01-22
3570,1885,IN,32,2023-01-05
3571,2694,IN,52,2024-06-06
3572,1857,IN,79,2024-10-24
3573,4220,IN,74,2024-01-27
3574,3493,OUT,99,2023-05-30
3575,3152,IN,39,2024-03-06
3576,1273,IN,27,2023-05-17
3577,3924,IN,27,2024-01-02
3578,3967,IN,35,2024-11-13
3579,557,IN,48,2023-02-24
3580,1128,IN,59,2023-10-08
3581,3497,OUT,84,2024-10-10
3582,3624,IN,99,2024-01-15
3583,1905,IN,43,2023-01-08
3584,681,OUT,43,2024-09-12
3585,3728,OUT,75,2023-03-27
3586,212,OUT,35,2024-04-27
3587,2015,OUT,61,2023-10-03
3588,463,IN,87,2024-06-21
3589,2243,IN,91,2023-05-13
3590,2067,OUT,82,2024-07-03
3591,1402,OUT,19,2024-08-08
3592,4273,OUT,64,2023-08-30
3593,1754,OUT,3,2023-08-15
3594,1488,IN,88,2023-05-02
3595,4890,OUT,28,2024-01-05
3596,622,OUT,44,2023-12-31
3597,3373,IN,50,2023-11-19
3598,1672,IN,12,2023-05-04
3599,809,IN,15,2024-01-22
3600,323,IN,24,2024-05-14
3601,2354,OUT,93,2024-10-09
3602,1375,IN,1,2023-09-01
3603,3039,OUT,17,2023-02-01
3604,1273,IN,17,2023-07-22
3605,1410,IN,48,2023-07-30
3606,4788,OUT,66,2023-07-06
3607,1481,IN,44,2023-01-22
3608,599,OUT,38,2023-04-30
3609,3649,IN,54,2024-07-07
3610,2525,IN,71,2024-01-23
3611,467,OUT,14,2023-03-31
3612,1236,OUT,49,2023-06-12
3613,4350,IN,9,2024-05-01
3614,3135,IN,33,2023-02-23
3615,1644,OUT,9,2024-09-10
3616,1488,IN,18,2024-06-07
3617,2068,IN,15,2023-04-06
3618,4052,IN,68,2024-02-10
3619,532,IN,68,2023-08-03
3620,2005,OUT,9,2023-08-10
3621,496,IN,64,2023-05-27
3622,4564,OUT,37,2023-08-03
3623,1665,IN,24,2024-08-04
3624,4751,IN,17,2023-09-19
3625,3508,OUT,54,2023-06-20
3626,4703,IN,26,2023-11-03
3627,1371,IN,15,2024-09-22
3628,2905,OUT,4,2024-03-21
3629,2827,IN,34,2024-02-09
3630,2401,IN,22,2024-07-10
3631,3299,OUT,32,2024-11-02
3632,1024,IN,32,2024-11-01
3633,1279,IN,52,2024-02-28
3634,3449,OUT,63,2023-06-15
3635,367,IN,21,2024-01-17
3636,2953,OUT,64,2024-02-27
3637,3026,OUT,36,2023-06-22
3638,2171,IN,28,2024-04-19
3639,816,OUT,27,2024-03-14
3640,54,IN,51,2023-02-09
3641,3916,OUT,39,2023-12-28
3642,1124,IN,75,2024-03-27
3643,4445,IN,34,2024-04-20
3644,3908,IN,65,2023-05-13
3645,1128,OUT,36,2023-06-17
3646,4573,OUT,23,2024-08-24
3647,441,IN,51,2024-06-19
3648,3396,OUT,26,2023-04-21
3649,1355,OUT,26,2023-04-06
3650,1224,IN,37,2023-04-12
3651,1180,IN,12,2023-04-04
3652,1598,OUT,62,2023-04-15
3653,1996,OUT,94,2024-12-05
3654,3418,IN,86,2024-01-06
3655,4883,IN,38,2023-03-02
3656,1380,IN,58,2024-03-25
3657,2070,IN,29,2023-10-10
3658,360,OUT,36,2023-04-04
3659,2514,IN,67,2023-04-05
3660,2023,OUT,74,2023-05-25
3661,692,OUT,77,2024-10-07
3662,85,OUT,55,2024-12-04
3663,99,OUT,90,2024-09-07
3664,162,IN,31,2023-04-11
3665,1,OUT,41,2023-10-31
3666,2451,IN,97,2024-07-11
3667,2812,OUT,66,2023-05-17
3668,1418,IN,39,2024-09-08
3669,2133,OUT,27,2024-02-04
3670,3009,IN,45,2023-12-20
3671,2610,IN,7,2023-12-08
3672,4258,IN,61,2023-08-21
3673,1201,OUT,77,2023-03-28
3674,1786,IN,31,2024-04-30
3675,1038,IN,69,2023-04-04
3676,2285,IN,40,2024-08-07
3677,4201,OUT,36,2023-02-02
3678,4038,IN,68,2024-03-18
3679,2033,IN,42,2024-09-14
3680,1607,IN,81,2023-04-18
3681,3334,IN,12,2024-10-30
3682,2941,IN,15,2024-08-26
3683,2644,IN,21,2023-08-20
3684,2472,IN,28,2023-09-01
3685,135,IN,63,2023-08-01
3686,4066,OUT,37,2023-01-22
3687,536,OUT,7,2024-07-10
3688,4097,IN,7,2024-10-19
3689,1894,OUT,69,2023-06-01
3690,3920,IN,95,2024-12-19
3691,1493,OUT,81,2023-11-14
3692,3489,OUT,32,2023-10-05
3693,2829,OUT,52,2024-08-25
3694,684,IN,86,2023-05-21
3695,1489,IN,98,2023-05-06
3696,1841,OUT,74,2024-10-07
3697,3894,OUT,25,2023-07-07
3698,2353,OUT,73,2023-09-30
3699,1735,IN,75,2023-01-10
3700,864,IN,97,2023-07-02
3701,4256,IN,47,2023-09-04
3702,2481,IN,49,2023-12-05
3703,3254,OUT,3,2024-10-23
3704,642,IN,6,2023-03-18
3705,2062,OUT,14,2023-07-22
3706,1408,OUT,13,2023-10-19
3707,43,IN,56,2023-01-11
3708,1099,OUT,76,2024-10-28
3709,3958,OUT,88,2023-07-20
3710,2924,IN,7,2023-01-13
3711,1819,OUT,34,2023-06-27
3712,3222,IN,40,2024-04-29
3713,402,OUT,72,2024-03-21
3714,4639,IN,96,2024-09-23
3715,2176,OUT,72,2023-12-11
3716,4317,IN,74,2023-04-24
3717,2492,IN,9,2023-09-12
3718,1010,IN,28,2024-07-31
3719,373,IN,61,2024-03-21
3720,2720,IN,48,2023-01-11
3721,3041,OUT,65,2024-08-11
3722,4904,IN,95,2024-01-04
3723,3435,IN,10,2024-10-29
3724,1771,IN,13,2023-05-18
3725,4350,OUT,95,2023-10-19
3726,2615,IN,8,2023-05-13
3727,998,OUT,11,2023-12-29
3728,2808,IN,62,2023-12-26
3729,4363,OUT,45,2023-12-10
3730,2457,IN,37,2024-02-15
3731,2146,OUT,47,2024-02-17
3732,4588,OUT,30,2024-12-01
3733,4363,OUT,99,2023-03-27
3734,3810,IN,68,2023-03-16
3735,1546,IN,33,2023-05-26
3736,3634,OUT,2,2023-04-03
3737,4466,OUT,96,2023-05-13
3738,2166,OUT,77,2024-09-17
3739,771,OUT,8,2023-12-18
3740,2963,OUT,81,2023-10-13
3741,764,OUT,68,2024-08-19
3742,1669,IN,82,2024-09-10
3743,4281,OUT,99,2024-02-11
3744,2527,IN,8,2024-03-02
3745,2961,IN,94,2024-08-23
3746,2692,OUT,90,2023-02-10
3747,506,OUT,46,2023-09-06
3748,2240,OUT,6,2023-11-13
3749,258,OUT,54,2024-08-12
3750,359,OUT,14,2023-09-29
3751,3474,OUT,52,2024-09-04
3752,4130,OUT,57,2023-10-16
3753,2304,IN,96,2024-11-24
3754,1389,IN,71,2024-05-25
3755,3778,IN,39,2023-10-28
3756,2395,OUT,85,2024-03-19
3757,92,IN,16,2024-04-29
3758,1521,IN,32,2024-10-16
3759,4863,IN,79,2023-01-27
3760,1699,IN,49,2023-11-28
3761,1761,OUT,28,2023-04-01
3762,2020,OUT,34,2024-08-27
3763,4075,OUT,63,2024-11-23
3764,4443,OUT,34,2023-07-29
3765,893,OUT,76,2023-11-23
3766,2554,OUT,69,2023-02-15
3767,4066,IN,76,2023-04-22
3768,3230,OUT,39,2023-11-27
3769,351,IN,42,2024-07-15
3770,2118,OUT,89,2024-12-28
3771,4783,OUT,97,2023-05-10
3772,2325,OUT,67,2023-11-29
3773,1365,IN,8,2024-12-14
3774,1296,IN,23,2024-05-20
3775,4804,IN,19,2024-05-28
3776,2775,OUT,94,2024-01-29
3777,3436,OUT,73,2023-07-31
3778,3926,IN,80,2023-07-14
3779,1148,OUT,1,2024-12-17
3780,4399,OUT,66,2024-06-28
3781,2013,IN,13,2023-04-26
3782,2803,OUT,54,2023-08-18
3783,3769,OUT,65,2024-04-28
3784,1124,IN,21,2023-06-02
3785,1139,OUT,14,2024-05-22
3786,4480,IN,86,2023-01-24
3787,1613,IN,46,2023-08-01
3788,3188,OUT,59,2023-02-08
3789,1676,OUT,46,2024-07-06
3790,4982,IN,91,2024-03-21
3791,2665,OUT,22,2023-11-16
3792,4392,OUT,79,2023-06-18
3793,4722,IN,69,2024-12-14
3794,814,OUT,77,2024-11-29
3795,2650,IN,30,2024-04-05
3796,1608,OUT,89,2024-08-11
3797,4151,OUT,32,2024-02-13
3798,4570,OUT,11,2023-05-19
3799,3690,IN,47,2023-08-20
3800,2801,IN,4,2023-10-02
3801,3685,OUT,89,2023-03-02
3802,1411,IN,86,2024-04-01
3803,4561,IN,1,2024-02-10
3804,531,OUT,65,2023-11-18
3805,1103,IN,17,2024-12-06
3806,2456,OUT,55,2023-10-09
3807,60,IN,73,2024-12-16
3808,1900,OUT,54,2024-05-31
3809,1103,OUT,58,2024-06-20
3810,2994,OUT,48,2024-03-17
3811,30,OUT,44,2023-05-25
3812,1831,OUT,3,2023-03-14
3813,4839,OUT,61,2024-03-29
3814,1409,OUT,67,2024-07-19
3815,4421,OUT,60,2023-01-25
3816,1955,IN,89,2023-05-17
3817,3298,OUT,88,2024-04-11
3818,1556,OUT,29,2024-02-18
3819,355,OUT,25,2023-05-14
3820,4202,IN,72,2024-03-27
3821,1262,OUT,52,2024-12-08
3822,283,IN,36,2024-02-20
3823,195,OUT,87,2023-01-15
3824,2190,IN,85,2024-07-13
3825,3531,IN,84,2024-01-19
3826,985,IN,7,2024-04-10
3827,2161,OUT,59,2023-03-02
3828,1226,IN,86,2023-10-06
3829,1051,OUT,58,2023-04-16
3830,1023,IN,78,2023-10-10
3831,3103,IN,40,2024-09-21
3832,1052,OUT,20,2024-05-02
3833,89,OUT,49,2024-04-16
3834,730,IN,6,2023-04-09
3835,820,OUT,89,2023-12-23
3836,1378,IN,19,2024-01-13
3837,682,IN,77,2024-08-01
3838,704,OUT,9,2024-04-14
3839,4875,IN,64,2023-05-06
3840,3938,IN,10,2023-07-23
3841,1168,OUT,64,2024-12-27
3842,2830,OUT,48,2023-10-10
3843,3024,IN,30,2023-09-26
3844,3341,IN,12,2024-01-23
3845,4604,OUT,14,2023-07-19
3846,432,IN,29,2024-01-23
3847,2419,OUT,32,2024-01-07
3848,3627,IN,50,2024-07-27
3849,4167,IN,25,2023-02-13
3850,493,IN,51,2023-08-08
3851,134,IN,88,2023-06-25
3852,3866,IN,70,2023-06-25
3853,4717,IN,55,2023-04-30
3854,3243,OUT,68,2024-09-25
3855,352,OUT,92,2023-03-02
3856,951,IN,97,2023-07-15
3857,1454,IN,63,2024-06-15
3858,1752,IN,44,2024-04-05
3859,242,IN,11,2024-03-10
3860,3859,IN,52,2024-05-08
3861,3526,IN,14,2023-05-03
3862,2514,OUT,52,2024-05-21
3863,2177,OUT,65,2024-07-18
3864,2981,IN,76,2023-03-13
3865,4891,OUT,59,2023-11-04
3866,2263,IN,76,2023-03-29
3867,4625,IN,21,2024-01-20
3868,3548,IN,93,2024-07-21
3869,4288,OUT,60,2024-04-29
3870,4507,IN,73,2024-08-03
3871,300,OUT,75,2023-08-28
3872,389,IN,28,2024-03-19
3873,1889,OUT,49,2024-08-07
3874,4852,IN,59,2023-09-26
3875,3855,OUT,57,2024-09-16
3876,4442,IN,38,2024-08-18
3877,1268,OUT,28,2024-02-14
3878,3149,OUT,10,2024-03-08
3879,2212,OUT,8,2024-12-05
3880,1539,OUT,92,2024-05-09
3881,4842,OUT,27,2023-12-31
3882,4320,IN,45,2023-02-05
3883,2805,OUT,35,2023-09-11
3884,134,IN,85,2024-05-02
3885,4963,IN,25,2024-09-26
3886,2554,IN,50,2023-10-08
3887,1193,OUT,42,2024-04-25
3888,3786,OUT,63,2023-12-25
3889,2387,OUT,75,2023-09-30
3890,4671,IN,14,2023-11-01
3891,2050,OUT,48,2023-04-05
3892,4936,IN,58,2023-02-02
3893,4830,OUT,86,2023-11-23
3894,3092,OUT,52,2024-09-22
3895,2109,IN,4,2024-06-26
3896,155,IN,93,2024-07-13
3897,1590,OUT,21,2023-07-20
3898,2937,IN,79,2023-04-01
3899,673,IN,8,2024-05-01
3900,591,IN,70,2023-03-27
3901,1269,IN,2,2024-09-10
3902,627,OUT,95,2024-06-05
3903,473,OUT,64,2023-05-20
3904,1245,IN,97,2024-07-10
3905,1087,IN,35,2024-05-23
3906,1460,IN,8,2023-07-27
3907,1584,IN,85,2024-05-04
3908,4441,IN,61,2023-06-22
3909,2665,OUT,38,2023-04-09
3910,3131,OUT,89,2023-11-24
3911,110,IN,77,2023-08-26
3912,924,IN,53,2024-05-03
3913,105,OUT,70,2024-10-31
3914,3441,OUT,20,2024-05-16
3915,2646,IN,15,2024-06-04
3916,3078,IN,81,2024-12-12
3917,123,IN,81,2023-12-07
3918,1046,IN,91,2024-07-04
3919,153,IN,31,2023-07-12
3920,3277,OUT,52,2023-08-21
3921,522,OUT,26,2023-09-16
3922,2408,OUT,17,2024-03-22
3923,2159,IN,77,2024-07-05
3924,2523,IN,33,2023-09-27
3925,4550,IN,83,2024-12-26
3926,3970,OUT,89,2024-12-23
3927,1518,IN,71,2024-03-31
3928,4275,OUT,1,2023-03-30
3929,4239,IN,70,2023-05-26
3930,2173,IN,87,2023-03-26
3931,419,OUT,42,2023-07-03
3932,3620,IN,95,2024-02-11
3933,2715,IN,42,2023-09-19
3934,1891,IN,10,2024-01-30
3935,294,OUT,88,2023-12-10
3936,1619,IN,62,2023-04-04
3937,399,IN,69,2024-11-26
3938,2193,OUT,54,2023-04-05
3939,4389,IN,56,2024-06-23
3940,2095,IN,1,2023-04-27
3941,2563,OUT,59,2023-09-03
3942,544,OUT,69,2024-06-10
3943,579,OUT,60,2024-09-21
3944,3742,OUT,13,2024-05-28
3945,897,IN,52,2023-07-30
3946,3346,IN,52,2023-01-30
3947,4924,OUT,96,2023-09-23
3948,4196,OUT,96,2023-06-13
3949,1888,OUT,36,2024-02-28
3950,2161,IN,77,2024-01-23
3951,1095,IN,84,2024-01-24
3952,363,OUT,18,2023-07-27
3953,4842,IN,96,2024-12-24
3954,2403,IN,31,2023-08-23
3955,951,OUT,33,2023-05-25
3956,3107,OUT,20,2024-09-23
3957,115,OUT,32,2024-03-24
3958,1571,IN,61,2024-01-28
3959,1884,IN,57,2024-09-07
3960,1448,OUT,74,2024-11-28
3961,3780,IN,74,2024-01-12
3962,1852,IN,4,2024-05-14
3963,1876,OUT,68,2023-07-18
3964,3572,IN,69,2023-01-21
3965,2159,OUT,78,2023-10-08
3966,1412,OUT,11,2023-09-29
3967,4215,IN,28,2023-02-04
3968,4936,OUT,6,2023-04-13
3969,734,IN,7,2024-07-06
3970,1490,OUT,59,2023-06-15
3971,3143,IN,84,2024-10-27
3972,4981,IN,7,2023-07-27
3973,1293,OUT,90,2024-08-30
3974,1648,IN,97,2024-08-02
3975,1330,IN,54,2024-05-08
3976,1318,IN,79,2023-11-16
3977,1462,IN,14,2024-10-05
3978,2474,IN,50,2023-04-02
3979,1861,IN,42,2024-10-17
3980,1774,OUT,86,2023-04-18
3981,3611,OUT,57,2024-10-12
3982,3210,IN,41,2024-11-14
3983,4241,IN,3,2023-12-19
3984,3835,IN,4,2024-10-08
3985,976,OUT,27,2023-04-22
3986,4932,IN,38,2023-06-03
3987,4666,IN,60,2024-03-06
3988,3698,IN,41,2024-08-22
3989,3053,OUT,44,2023-01-11
3990,4559,IN,58,2023-06-03
3991,3047,OUT,56,2023-04-06
3992,3447,OUT,27,2023-10-09
