product_id,product_name,brand,category,unit_cost,unit_price
1584,candidate quickly,BLACK+DECKER,Outdoor,21.02,230.26
1585,base figure,CRAFTSMAN,Outdoor,83.82,37.9
1586,three loss,CRAFTSMAN,Accessories,66.39,220.11
1587,prove including,BOSTITCH,Power Tools,92.43,167.64
1588,generation over,STANLEY,Outdoor,22.49,272.24
1589,drug Mr,PORTER CABLE,Hand Tools,70.34,107.62
1590,none drop,BOSTITCH,Power Tools,34.47,180.77
1591,plant hand,DEWALT,Outdoor,148.19,160.21
1592,current recently,PORTER CABLE,Power Tools,88.56,157.08
1593,health course,BOSTITCH,Hand Tools,106.24,147.71
1594,best power,PORTER CABLE,Outdoor,55.56,77.58
1595,answer total,STANLEY,Accessories,23.26,231.6
1596,lay reach,DEWALT,Accessories,146.62,146.37
1597,movement although,STANLEY,Power Tools,50.08,288.38
1598,assume Mr,DEWALT,Hand Tools,69.33,93.03
1599,seven dinner,BLACK+DECKER,Outdoor,100.98,211.17
1600,walk amount,BOSTITCH,Hand Tools,13.46,283.4
1601,glass bit,DEWALT,Outdoor,123.44,205.77
1602,billion ok,STANLEY,Power Tools,85.12,263.96
1603,others occur,PORTER CABLE,Outdoor,48.95,251.69
1604,effect fight,DEWALT,Hand Tools,18.63,120.83
1605,show charge,BOSTITCH,Hand Tools,32.75,188.03
1606,rule this,DEWALT,Power Tools,135.3,63.75
1607,Democrat senior,CRAFTSMAN,Hand Tools,106.04,169.95
1608,address current,PORTER CABLE,Outdoor,44.99,84.52
1609,assume identify,BOSTITCH,Power Tools,19.18,228.25
1610,pass foreign,BOSTITCH,Outdoor,106.69,167.86
1611,break cup,BLACK+DECKER,Hand Tools,90.14,135.14
1612,realize send,STANLEY,Power Tools,66.63,95.26
1613,material nor,BLACK+DECKER,Outdoor,60.91,299.64
1614,accept fight,BOSTITCH,Hand Tools,40.35,40.08
1615,beat participant,PORTER CABLE,Hand Tools,103.75,32.2
1616,operation everybody,DEWALT,Accessories,145.89,80.83
1617,fight marriage,DEWALT,Hand Tools,34.6,291.9
1618,might total,PORTER CABLE,Outdoor,93.6,294.19
1619,bag everyone,BOSTITCH,Power Tools,69.39,203.38
1620,able authority,DEWALT,Accessories,72.54,266.43
1621,board opportunity,DEWALT,Hand Tools,45.58,79.91
1622,who thank,DEWALT,Hand Tools,125.52,292.17
1623,your pressure,STANLEY,Hand Tools,77.94,59.98
1624,soon air,STANLEY,Outdoor,86.08,48.32
1625,change state,CRAFTSMAN,Accessories,52.67,51.42
1626,wife lawyer,BLACK+DECKER,Outdoor,35.45,180.48
1627,property each,PORTER CABLE,Accessories,22.03,238.67
1628,they message,PORTER CABLE,Power Tools,109.98,122.67
1629,another against,PORTER CABLE,Outdoor,37.47,293.81
1630,few who,CRAFTSMAN,Outdoor,106.61,141.64
1631,ago enough,STANLEY,Power Tools,64.65,62.13
1632,weight claim,BOSTITCH,Accessories,68.21,150.47
1633,especially thought,BOSTITCH,Hand Tools,75.68,210.13
1634,national specific,CRAFTSMAN,Power Tools,61.48,253.02
1635,style already,BOSTITCH,Hand Tools,24.09,148.46
1636,here American,PORTER CABLE,Hand Tools,53.35,186.21
1637,activity they,BLACK+DECKER,Power Tools,102.92,94.86
1638,rich event,DEWALT,Accessories,103.21,200.86
1639,run scene,STANLEY,Hand Tools,50.07,296.07
1640,poor break,STANLEY,Power Tools,74.41,33.74
1641,thus purpose,CRAFTSMAN,Outdoor,37.08,268.23
1642,skill rest,STANLEY,Outdoor,39.45,177.44
1643,last exactly,PORTER CABLE,Outdoor,13.23,90.59
1644,clear research,BOSTITCH,Power Tools,135.54,287.37
1645,reflect away,PORTER CABLE,Outdoor,39.5,155.34
1646,director born,CRAFTSMAN,Hand Tools,41.85,112.87
1647,class contain,PORTER CABLE,Outdoor,49.14,70.82
1648,rest tough,BOSTITCH,Outdoor,27.84,88.45
1649,gun remember,BLACK+DECKER,Hand Tools,99.5,253.2
1650,also meet,CRAFTSMAN,Outdoor,20.52,192.03
1651,certain arm,BLACK+DECKER,Hand Tools,28.79,275.71
1652,Republican information,DEWALT,Outdoor,100.27,84.95
1653,politics may,BLACK+DECKER,Hand Tools,57.55,53.92
1654,consider ready,DEWALT,Outdoor,109.11,21.7
1655,different example,DEWALT,Hand Tools,88.04,162.2
1656,vote development,BLACK+DECKER,Power Tools,45.84,299.53
1657,memory however,CRAFTSMAN,Hand Tools,101.12,214.59
1658,ago join,BOSTITCH,Outdoor,26.28,106.35
1659,or agent,PORTER CABLE,Outdoor,85.1,265.52
1660,color outside,PORTER CABLE,Accessories,71.2,238.88
1661,have different,BOSTITCH,Hand Tools,47.5,24.32
1662,campaign here,DEWALT,Power Tools,94.56,248.72
1663,security outside,DEWALT,Hand Tools,131.99,104.15
1664,choice live,CRAFTSMAN,Hand Tools,149.85,61.91
1665,top newspaper,STANLEY,Power Tools,95.09,83.37
1666,on exactly,BLACK+DECKER,Hand Tools,66.66,151.2
1667,position wait,DEWALT,Power Tools,41.53,138.96
1668,remember themselves,PORTER CABLE,Power Tools,45.99,100.89
1669,during quite,CRAFTSMAN,Hand Tools,77.12,68.22
1670,alone partner,BLACK+DECKER,Hand Tools,61.42,233.42
1671,deep source,CRAFTSMAN,Outdoor,137.93,297.23
1672,food agent,BLACK+DECKER,Outdoor,61.56,237.78
1673,of left,BLACK+DECKER,Accessories,62.28,102.86
1674,there wonder,BOSTITCH,Accessories,63.69,88.55
1675,especially threat,DEWALT,Hand Tools,127.13,80.95
1676,modern step,CRAFTSMAN,Power Tools,101.11,58.27
1677,about phone,CRAFTSMAN,Accessories,95.98,174.37
1678,stand adult,BOSTITCH,Hand Tools,56.78,189.51
1679,last major,PORTER CABLE,Accessories,124.51,217.54
1680,consider a,PORTER CABLE,Power Tools,15.37,210.46
1681,subject hair,DEWALT,Hand Tools,131.91,101.85
1682,serious entire,DEWALT,Power Tools,81.78,112.49
1683,why space,STANLEY,Hand Tools,65.76,210.82
1684,half small,BOSTITCH,Accessories,79.6,117.85
1685,city blood,PORTER CABLE,Outdoor,103.44,79.53
1686,try must,BLACK+DECKER,Accessories,11.79,124.81
1687,cultural indeed,CRAFTSMAN,Accessories,132.02,96.18
1688,military answer,DEWALT,Outdoor,72.54,44.73
1689,race include,CRAFTSMAN,Outdoor,58.02,252.44
1690,so relate,CRAFTSMAN,Hand Tools,29.35,258.87
1691,seat special,STANLEY,Hand Tools,71.53,81.53
1692,leave decade,PORTER CABLE,Power Tools,79.49,38.14
1693,whom child,DEWALT,Power Tools,66.51,226.87
1694,tree they,CRAFTSMAN,Accessories,105.01,79.23
1695,administration election,DEWALT,Outdoor,68.93,130.16
1696,quite minute,BLACK+DECKER,Power Tools,144.6,37.96
1697,indeed guess,STANLEY,Accessories,93.9,83.36
1698,hospital smile,BLACK+DECKER,Outdoor,123.05,242.01
1699,least sport,DEWALT,Hand Tools,25.31,245.23
1700,open now,DEWALT,Accessories,65.62,77.98
1701,member entire,PORTER CABLE,Hand Tools,57.16,114.06
1702,director my,CRAFTSMAN,Power Tools,89.73,57.59
1703,camera Mrs,CRAFTSMAN,Power Tools,130.56,40.77
1704,study lot,BLACK+DECKER,Outdoor,20.97,297.81
1705,responsibility realize,STANLEY,Accessories,20.16,203.57
1706,third grow,BOSTITCH,Hand Tools,129.04,171.79
1707,establish floor,CRAFTSMAN,Outdoor,39.8,234.34
1708,peace party,PORTER CABLE,Power Tools,103.63,255.22
1709,wish seven,BLACK+DECKER,Power Tools,86.0,245.88
1710,last worker,BLACK+DECKER,Accessories,126.61,24.63
1711,degree clearly,BOSTITCH,Hand Tools,27.51,72.31
1712,image town,PORTER CABLE,Accessories,28.17,203.37
1713,week town,STANLEY,Hand Tools,87.95,125.21
1714,stock fish,PORTER CABLE,Hand Tools,142.49,295.1
1715,church card,STANLEY,Accessories,68.1,206.31
1716,collection reach,PORTER CABLE,Outdoor,55.77,287.83
1717,kid feel,PORTER CABLE,Accessories,94.94,76.41
1718,staff institution,DEWALT,Accessories,140.26,261.91
1719,southern though,BLACK+DECKER,Power Tools,127.17,109.98
1720,above age,PORTER CABLE,Power Tools,149.37,297.08
1721,training throw,BOSTITCH,Accessories,13.16,64.15
1722,it military,PORTER CABLE,Accessories,25.8,164.58
1723,let view,CRAFTSMAN,Power Tools,95.33,242.0
1724,audience plant,BLACK+DECKER,Hand Tools,124.88,141.14
1725,force others,CRAFTSMAN,Accessories,49.93,151.06
1726,simple natural,BLACK+DECKER,Outdoor,43.49,296.18
1727,against candidate,CRAFTSMAN,Outdoor,120.18,139.09
1728,then prove,PORTER CABLE,Outdoor,17.89,189.14
1729,detail cell,PORTER CABLE,Accessories,61.71,35.27
1730,military admit,DEWALT,Hand Tools,80.81,255.82
1731,explain speak,BOSTITCH,Hand Tools,88.45,201.49
1732,board take,CRAFTSMAN,Power Tools,112.01,133.13
1733,theory just,STANLEY,Accessories,59.68,24.53
1734,these watch,DEWALT,Hand Tools,95.78,185.67
1735,doctor develop,CRAFTSMAN,Accessories,91.95,23.54
1736,time issue,CRAFTSMAN,Power Tools,86.67,20.34
1737,mention according,DEWALT,Power Tools,99.67,192.51
1738,special tree,PORTER CABLE,Power Tools,46.32,72.92
1739,stand add,CRAFTSMAN,Outdoor,21.85,73.73
1740,expect any,PORTER CABLE,Accessories,26.7,202.92
1741,friend baby,DEWALT,Power Tools,41.44,35.04
1742,happy probably,PORTER CABLE,Accessories,80.03,107.75
1743,long couple,BLACK+DECKER,Outdoor,127.66,61.84
1744,exist Congress,STANLEY,Outdoor,108.18,182.45
1745,general song,CRAFTSMAN,Power Tools,120.47,205.29
1746,full anything,BOSTITCH,Power Tools,59.14,221.92
1747,expert who,STANLEY,Hand Tools,66.65,91.46
1748,project rest,PORTER CABLE,Accessories,65.12,44.99
1749,myself front,CRAFTSMAN,Power Tools,36.86,42.03
1750,true full,PORTER CABLE,Hand Tools,18.57,139.32
1751,shake area,BLACK+DECKER,Accessories,92.73,284.84
1752,already office,DEWALT,Power Tools,148.49,80.96
1753,guess type,CRAFTSMAN,Hand Tools,33.36,91.89
1754,today early,BLACK+DECKER,Hand Tools,16.54,48.25
1755,other clear,BLACK+DECKER,Accessories,119.13,189.56
1756,mother exist,CRAFTSMAN,Hand Tools,45.36,210.36
1757,none race,PORTER CABLE,Accessories,126.15,200.02
1758,present stand,BOSTITCH,Accessories,108.55,261.12
1759,page science,BLACK+DECKER,Accessories,142.39,156.2
1760,doctor thus,STANLEY,Outdoor,67.25,57.65
1761,clear thank,BLACK+DECKER,Hand Tools,102.68,101.03
1762,raise question,BOSTITCH,Accessories,75.08,205.48
1763,economy movie,PORTER CABLE,Power Tools,98.28,191.67
1764,service positive,PORTER CABLE,Outdoor,72.94,168.68
1765,short friend,STANLEY,Outdoor,36.41,211.23
1766,meet just,BLACK+DECKER,Hand Tools,81.11,198.47
1767,have teacher,PORTER CABLE,Accessories,84.0,266.77
1768,modern success,BOSTITCH,Hand Tools,123.48,184.08
1769,word house,CRAFTSMAN,Outdoor,112.97,238.01
1770,person media,DEWALT,Accessories,102.93,89.64
1771,medical approach,DEWALT,Power Tools,25.87,209.89
1772,reason lead,DEWALT,Accessories,110.89,272.61
1773,staff pass,BLACK+DECKER,Outdoor,80.04,128.01
1774,together process,STANLEY,Power Tools,135.17,238.15
1775,those likely,PORTER CABLE,Accessories,138.78,222.94
1776,wear material,CRAFTSMAN,Power Tools,17.72,36.67
1777,president eat,BOSTITCH,Power Tools,124.89,182.82
1778,house analysis,CRAFTSMAN,Outdoor,15.28,56.45
1779,herself rule,BOSTITCH,Power Tools,61.4,290.85
1780,final trade,BLACK+DECKER,Hand Tools,85.92,247.19
1781,history like,DEWALT,Outdoor,30.73,50.72
1782,surface story,BLACK+DECKER,Hand Tools,114.48,54.09
1783,answer guy,STANLEY,Power Tools,11.17,186.45
1784,history quickly,STANLEY,Hand Tools,33.6,116.57
1785,production institution,BOSTITCH,Accessories,91.31,29.77
1786,win Democrat,PORTER CABLE,Power Tools,110.01,171.66
1787,not final,PORTER CABLE,Accessories,138.33,128.6
1788,watch step,BOSTITCH,Hand Tools,108.77,48.3
1789,guess education,STANLEY,Accessories,104.05,244.54
1790,visit small,STANLEY,Power Tools,65.21,276.22
1791,brother song,STANLEY,Accessories,10.18,231.85
1792,local administration,BLACK+DECKER,Hand Tools,26.82,250.28
1793,include life,STANLEY,Hand Tools,84.84,80.62
1794,share manager,CRAFTSMAN,Hand Tools,104.52,93.8
1795,south generation,DEWALT,Power Tools,68.44,78.39
1796,poor before,STANLEY,Hand Tools,112.3,234.22
1797,ready can,BOSTITCH,Power Tools,83.06,285.42
1798,capital man,DEWALT,Accessories,20.38,220.71
1799,church soldier,BLACK+DECKER,Hand Tools,36.88,266.81
1800,between tell,BOSTITCH,Accessories,127.6,198.84
1801,major career,DEWALT,Outdoor,111.49,128.54
1802,process himself,BOSTITCH,Accessories,135.27,139.21
1803,alone feeling,BLACK+DECKER,Outdoor,26.46,41.09
1804,direction life,CRAFTSMAN,Accessories,148.63,28.81
1805,reduce news,BLACK+DECKER,Power Tools,39.32,214.73
1806,score assume,BLACK+DECKER,Accessories,11.65,142.76
1807,education popular,BOSTITCH,Power Tools,149.64,174.62
1808,cover make,PORTER CABLE,Power Tools,49.35,176.15
1809,former future,STANLEY,Hand Tools,103.52,97.67
1810,value step,STANLEY,Power Tools,34.74,153.25
1811,not price,CRAFTSMAN,Outdoor,91.23,151.81
1812,activity result,CRAFTSMAN,Hand Tools,136.56,128.76
1813,interesting figure,STANLEY,Hand Tools,54.83,249.79
1814,begin thing,PORTER CABLE,Accessories,103.84,146.33
1815,talk yes,STANLEY,Power Tools,36.31,189.02
1816,return economic,PORTER CABLE,Power Tools,97.47,270.75
1817,use exactly,CRAFTSMAN,Outdoor,57.1,262.55
1818,still hit,DEWALT,Accessories,39.57,269.32
1819,wonder economic,BOSTITCH,Accessories,53.85,95.6
1820,near lose,CRAFTSMAN,Hand Tools,35.04,29.8
1821,go finally,CRAFTSMAN,Hand Tools,136.27,93.1
1822,especially some,BLACK+DECKER,Hand Tools,65.61,98.04
1823,apply almost,BLACK+DECKER,Outdoor,44.34,274.62
1824,structure writer,BLACK+DECKER,Outdoor,72.78,201.79
1825,radio rest,BOSTITCH,Hand Tools,54.88,42.88
1826,not size,BLACK+DECKER,Accessories,114.22,57.91
1827,happen enter,PORTER CABLE,Outdoor,145.97,63.59
1828,issue onto,STANLEY,Accessories,71.32,196.52
1829,hit opportunity,DEWALT,Accessories,130.54,225.92
1830,generation read,CRAFTSMAN,Power Tools,89.22,260.7
1831,whatever money,PORTER CABLE,Hand Tools,32.01,283.38
1832,wish ever,DEWALT,Power Tools,106.69,76.48
1833,positive get,PORTER CABLE,Hand Tools,81.88,106.74
1834,herself surface,PORTER CABLE,Hand Tools,101.08,87.29
1835,thousand material,CRAFTSMAN,Accessories,134.56,120.45
1836,born right,STANLEY,Hand Tools,71.66,276.11
1837,reality produce,BLACK+DECKER,Accessories,136.16,181.03
1838,half accept,BOSTITCH,Accessories,115.09,226.69
1839,science me,STANLEY,Hand Tools,78.4,157.23
1840,why during,BOSTITCH,Accessories,94.45,28.08
1841,star prove,CRAFTSMAN,Accessories,55.58,37.97
1842,near hot,CRAFTSMAN,Accessories,147.7,170.62
1843,chair act,CRAFTSMAN,Outdoor,103.43,221.26
1844,effort sport,DEWALT,Accessories,16.14,80.29
1845,whom three,BOSTITCH,Outdoor,55.73,222.13
1846,must memory,STANLEY,Outdoor,97.26,246.99
1847,consider region,STANLEY,Accessories,17.89,135.33
1848,about piece,PORTER CABLE,Accessories,13.34,229.0
1849,police kind,PORTER CABLE,Outdoor,73.0,133.13
1850,compare result,PORTER CABLE,Outdoor,56.58,209.94
1851,already address,CRAFTSMAN,Accessories,71.36,233.92
1852,buy speech,STANLEY,Accessories,46.78,297.74
1853,coach tell,BOSTITCH,Hand Tools,33.06,116.71
1854,common success,CRAFTSMAN,Outdoor,106.48,135.09
1855,special party,DEWALT,Outdoor,82.04,66.37
1856,system election,PORTER CABLE,Hand Tools,38.02,77.14
1857,stop full,CRAFTSMAN,Outdoor,54.74,214.15
1858,past meeting,CRAFTSMAN,Power Tools,92.85,276.77
1859,value near,DEWALT,Outdoor,20.11,130.49
1860,country study,BLACK+DECKER,Hand Tools,30.64,70.36
1861,maintain only,STANLEY,Power Tools,20.25,99.83
1862,establish paper,BOSTITCH,Accessories,123.72,147.41
1863,another truth,BLACK+DECKER,Hand Tools,115.34,101.38
1864,window may,PORTER CABLE,Hand Tools,115.46,85.4
1865,strategy decision,CRAFTSMAN,Accessories,110.29,226.08
1866,they buy,DEWALT,Hand Tools,103.71,22.2
1867,bill which,DEWALT,Outdoor,76.78,170.98
1868,husband than,STANLEY,Accessories,99.92,242.25
1869,treatment doctor,BLACK+DECKER,Hand Tools,15.37,94.54
1870,range attack,STANLEY,Accessories,97.01,188.92
1871,important boy,CRAFTSMAN,Accessories,118.9,207.29
1872,bag structure,STANLEY,Accessories,80.05,203.41
1873,whether painting,BOSTITCH,Power Tools,60.05,144.84
1874,always avoid,DEWALT,Hand Tools,48.84,117.04
1875,radio fly,DEWALT,Power Tools,99.99,254.06
1876,shoulder parent,PORTER CABLE,Hand Tools,106.99,232.36
1877,perhaps laugh,PORTER CABLE,Outdoor,131.94,109.95
1878,accept across,CRAFTSMAN,Outdoor,57.93,48.85
1879,interest poor,BOSTITCH,Outdoor,117.77,40.11
1880,amount the,BLACK+DECKER,Hand Tools,88.59,46.4
1881,perhaps bed,STANLEY,Accessories,133.6,183.2
1882,lay control,CRAFTSMAN,Accessories,83.89,34.47
1883,teach someone,PORTER CABLE,Power Tools,82.47,114.34
1884,purpose speech,STANLEY,Power Tools,90.9,230.9
1885,shake thought,PORTER CABLE,Outdoor,114.9,102.42
1886,order want,STANLEY,Power Tools,145.06,233.73
1887,happen today,BLACK+DECKER,Hand Tools,20.3,228.73
1888,well able,CRAFTSMAN,Hand Tools,17.48,88.83
1889,poor wind,STANLEY,Power Tools,141.26,224.07
1890,simple might,BOSTITCH,Power Tools,84.18,229.38
1891,Democrat body,DEWALT,Power Tools,96.09,131.29
1892,fire them,BOSTITCH,Power Tools,77.54,78.92
1893,natural necessary,BOSTITCH,Outdoor,23.11,165.96
1894,wish position,DEWALT,Outdoor,117.53,277.99
1895,doctor direction,BOSTITCH,Power Tools,114.61,199.09
1896,nothing trip,STANLEY,Hand Tools,53.64,68.42
1897,well generation,STANLEY,Outdoor,52.87,211.17
1898,subject Congress,STANLEY,Hand Tools,127.3,139.62
1899,product order,DEWALT,Accessories,20.13,185.63
1900,produce speech,BOSTITCH,Hand Tools,133.35,225.54
1901,education house,DEWALT,Power Tools,45.93,164.19
1902,suggest hold,STANLEY,Accessories,93.02,247.92
1903,national oil,BOSTITCH,Outdoor,141.04,222.2
1904,price lead,BOSTITCH,Outdoor,104.94,192.22
1905,movie help,PORTER CABLE,Accessories,68.02,62.22
1906,capital their,PORTER CABLE,Hand Tools,106.53,254.07
1907,fact think,BLACK+DECKER,Outdoor,58.16,282.05
1908,per shoulder,CRAFTSMAN,Power Tools,48.82,58.35
1909,bill baby,PORTER CABLE,Accessories,149.54,156.71
1910,show where,DEWALT,Power Tools,115.11,92.49
1911,buy apply,PORTER CABLE,Accessories,100.26,231.27
1912,boy official,BLACK+DECKER,Outdoor,59.74,222.06
1913,land customer,BOSTITCH,Hand Tools,16.88,59.45
1914,police before,BLACK+DECKER,Accessories,14.35,265.57
1915,box anyone,BOSTITCH,Accessories,87.59,70.67
1916,a of,BOSTITCH,Power Tools,116.68,243.23
1917,authority hundred,CRAFTSMAN,Outdoor,85.23,147.95
1918,people out,PORTER CABLE,Power Tools,127.71,111.92
1919,partner rock,DEWALT,Outdoor,14.68,64.31
1920,energy media,DEWALT,Power Tools,61.35,66.93
1921,Democrat threat,STANLEY,Accessories,43.19,205.33
1922,his morning,BOSTITCH,Power Tools,72.62,174.12
1923,son smile,DEWALT,Hand Tools,20.13,54.18
1924,teacher writer,CRAFTSMAN,Outdoor,143.58,51.56
1925,site institution,BOSTITCH,Outdoor,41.26,40.25
1926,grow raise,CRAFTSMAN,Accessories,139.12,228.25
1927,by another,DEWALT,Outdoor,69.63,219.33
1928,attack conference,DEWALT,Hand Tools,147.97,36.36
1929,Congress election,STANLEY,Power Tools,87.57,176.88
1930,heart management,DEWALT,Accessories,140.32,43.71
1931,series form,BOSTITCH,Hand Tools,10.75,273.05
1932,among relate,BOSTITCH,Outdoor,114.75,273.99
1933,need worry,BOSTITCH,Outdoor,136.43,215.51
1934,time challenge,STANLEY,Hand Tools,29.56,279.33
1935,arm special,STANLEY,Power Tools,23.46,247.21
1936,set should,DEWALT,Power Tools,69.44,251.99
1937,throw world,BLACK+DECKER,Accessories,140.72,179.52
1938,to letter,BLACK+DECKER,Outdoor,85.93,105.7
1939,rise whom,STANLEY,Hand Tools,83.84,80.98
1940,throw free,DEWALT,Power Tools,29.76,111.62
1941,age any,BLACK+DECKER,Accessories,10.11,195.98
1942,show impact,DEWALT,Outdoor,123.42,68.34
1943,include rather,DEWALT,Outdoor,22.26,92.42
1944,owner institution,DEWALT,Accessories,98.74,151.06
1945,form part,PORTER CABLE,Accessories,138.05,85.25
1946,beautiful money,BOSTITCH,Power Tools,39.21,184.82
1947,central large,DEWALT,Hand Tools,103.14,278.49
1948,material vote,PORTER CABLE,Outdoor,21.02,229.47
1949,since my,STANLEY,Hand Tools,94.53,206.6
1950,suddenly poor,BLACK+DECKER,Outdoor,32.95,183.16
1951,perform shoulder,BOSTITCH,Outdoor,113.03,156.63
1952,state provide,BLACK+DECKER,Hand Tools,52.17,72.24
1953,within research,BOSTITCH,Accessories,74.87,270.52
1954,inside yeah,BLACK+DECKER,Power Tools,93.92,89.59
1955,all north,BOSTITCH,Outdoor,33.98,45.57
1956,both anyone,BLACK+DECKER,Accessories,113.83,230.0
1957,Mrs continue,BLACK+DECKER,Outdoor,52.37,69.17
1958,according probably,BLACK+DECKER,Power Tools,102.73,124.13
1959,understand word,BLACK+DECKER,Outdoor,32.16,27.92
1960,his will,STANLEY,Power Tools,106.34,58.38
1961,ability wall,DEWALT,Power Tools,27.95,68.5
1962,but note,CRAFTSMAN,Outdoor,69.55,35.23
1963,reach miss,PORTER CABLE,Outdoor,44.61,203.86
1964,all difference,CRAFTSMAN,Power Tools,114.77,254.36
1965,good focus,CRAFTSMAN,Accessories,46.68,124.53
1966,service important,BOSTITCH,Hand Tools,133.44,264.88
1967,enough western,DEWALT,Power Tools,134.85,79.74
1968,scene six,BOSTITCH,Outdoor,37.5,111.11
1969,minute interest,DEWALT,Outdoor,95.94,62.21
1970,theory happy,DEWALT,Accessories,22.28,193.76
1971,hundred experience,BLACK+DECKER,Hand Tools,64.82,137.56
1972,success catch,STANLEY,Power Tools,109.87,191.72
1973,discover and,BLACK+DECKER,Power Tools,102.32,233.27
1974,stage store,STANLEY,Hand Tools,97.46,172.8
1975,seat rate,BOSTITCH,Power Tools,49.56,195.74
1976,travel data,STANLEY,Hand Tools,62.92,281.87
1977,for Mr,BOSTITCH,Outdoor,24.41,103.74
1978,stop quite,CRAFTSMAN,Hand Tools,110.66,120.57
1979,since easy,CRAFTSMAN,Power Tools,80.54,220.96
1980,manager decade,STANLEY,Hand Tools,109.23,191.17
1981,education design,STANLEY,Accessories,44.85,69.99
